hh_id,ind_id,psu,strata,subsample,weight,area,region,region_01,agec4,agec2,d_cm,d_nutr,d_satt,d_educ,d_elct,d_wtr,d_sani,d_hsg,d_ckfl,d_asst,d_cm_01,d_nutr_01,d_satt_01,d_educ_01,d_elct_01,d_wtr_01,d_sani_01,d_hsg_01,d_ckfl_01,d_asst_01,mpi
300020,30002001,30,banteay meanchey - urban,selected,.8925419999999999,urban,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,.11111111
300020,30002002,30,banteay meanchey - urban,selected,.8925419999999999,urban,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,.11111111
300020,30002003,30,banteay meanchey - urban,selected,.8925419999999999,urban,Banteay Meanchay,Banteay Meanchay,0-9,0-17,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,.11111111
300020,30002004,30,banteay meanchey - urban,selected,.8925419999999999,urban,Banteay Meanchay,Banteay Meanchay,0-9,0-17,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,.11111111
300021,30002101,30,banteay meanchey - urban,selected,.8925419999999999,urban,Banteay Meanchay,Banteay Meanchay,60+,18+,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,.22222222
300021,30002102,30,banteay meanchey - urban,selected,.8925419999999999,urban,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,.22222222
300021,30002103,30,banteay meanchey - urban,selected,.8925419999999999,urban,Banteay Meanchay,Banteay Meanchay,0-9,0-17,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,.22222222
300021,30002104,30,banteay meanchey - urban,selected,.8925419999999999,urban,Banteay Meanchay,Banteay Meanchay,0-9,0-17,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,.22222222
300021,30002105,30,banteay meanchey - urban,selected,.8925419999999999,urban,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,.22222222
300023,30002301,30,banteay meanchey - urban,selected,.8925419999999999,urban,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300023,30002302,30,banteay meanchey - urban,selected,.8925419999999999,urban,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300023,30002303,30,banteay meanchey - urban,selected,.8925419999999999,urban,Banteay Meanchay,Banteay Meanchay,0-9,0-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300024,30002401,30,banteay meanchey - urban,selected,.8925419999999999,urban,Banteay Meanchay,Banteay Meanchay,60+,18+,0,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,.55555558
300024,30002402,30,banteay meanchey - urban,selected,.8925419999999999,urban,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,.55555558
300024,30002403,30,banteay meanchey - urban,selected,.8925419999999999,urban,Banteay Meanchay,Banteay Meanchay,10-17,0-17,0,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,.55555558
300024,30002404,30,banteay meanchey - urban,selected,.8925419999999999,urban,Banteay Meanchay,Banteay Meanchay,0-9,0-17,0,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,.55555558
300024,30002405,30,banteay meanchey - urban,selected,.8925419999999999,urban,Banteay Meanchay,Banteay Meanchay,0-9,0-17,0,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,.55555558
310002,31000201,31,banteay meanchey - urban,selected,.302193,urban,Banteay Meanchay,Banteay Meanchay,60+,18+,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,.27777779
310002,31000202,31,banteay meanchey - urban,selected,.302193,urban,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,.27777779
310003,31000301,31,banteay meanchey - urban,selected,.302193,urban,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,.16666667
310003,31000302,31,banteay meanchey - urban,selected,.302193,urban,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,.16666667
310003,31000303,31,banteay meanchey - urban,selected,.302193,urban,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,.16666667
310003,31000304,31,banteay meanchey - urban,selected,.302193,urban,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,.16666667
310005,31000501,31,banteay meanchey - urban,selected,.302193,urban,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,.055555556
310005,31000502,31,banteay meanchey - urban,selected,.302193,urban,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,.055555556
310005,31000503,31,banteay meanchey - urban,selected,.302193,urban,Banteay Meanchay,Banteay Meanchay,10-17,0-17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,.055555556
310005,31000504,31,banteay meanchey - urban,selected,.302193,urban,Banteay Meanchay,Banteay Meanchay,0-9,0-17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,.055555556
310006,31000601,31,banteay meanchey - urban,selected,.302193,urban,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,.33333334
310006,31000602,31,banteay meanchey - urban,selected,.302193,urban,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,.33333334
310006,31000603,31,banteay meanchey - urban,selected,.302193,urban,Banteay Meanchay,Banteay Meanchay,10-17,0-17,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,.33333334
310006,31000604,31,banteay meanchey - urban,selected,.302193,urban,Banteay Meanchay,Banteay Meanchay,10-17,0-17,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,.33333334
310008,31000801,31,banteay meanchey - urban,selected,.302193,urban,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,.22222222
310008,31000802,31,banteay meanchey - urban,selected,.302193,urban,Banteay Meanchay,Banteay Meanchay,10-17,0-17,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,.22222222
310008,31000803,31,banteay meanchey - urban,selected,.302193,urban,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,.22222222
310011,31001101,31,banteay meanchey - urban,selected,.302193,urban,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,.11111111
310011,31001102,31,banteay meanchey - urban,selected,.302193,urban,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,.11111111
310011,31001103,31,banteay meanchey - urban,selected,.302193,urban,Banteay Meanchay,Banteay Meanchay,10-17,0-17,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,.11111111
310011,31001104,31,banteay meanchey - urban,selected,.302193,urban,Banteay Meanchay,Banteay Meanchay,0-9,0-17,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,.11111111
310011,31001105,31,banteay meanchey - urban,selected,.302193,urban,Banteay Meanchay,Banteay Meanchay,0-9,0-17,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,.11111111
310011,31001106,31,banteay meanchey - urban,selected,.302193,urban,Banteay Meanchay,Banteay Meanchay,0-9,0-17,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,.11111111
310011,31001107,31,banteay meanchey - urban,selected,.302193,urban,Banteay Meanchay,Banteay Meanchay,0-9,0-17,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,.11111111
310012,31001201,31,banteay meanchey - urban,selected,.302193,urban,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,.22222222
310012,31001202,31,banteay meanchey - urban,selected,.302193,urban,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,.22222222
310012,31001203,31,banteay meanchey - urban,selected,.302193,urban,Banteay Meanchay,Banteay Meanchay,10-17,0-17,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,.22222222
310014,31001401,31,banteay meanchey - urban,selected,.302193,urban,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,0,.5
310014,31001402,31,banteay meanchey - urban,selected,.302193,urban,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,0,.5
310014,31001403,31,banteay meanchey - urban,selected,.302193,urban,Banteay Meanchay,Banteay Meanchay,0-9,0-17,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,0,.5
310015,31001501,31,banteay meanchey - urban,selected,.302193,urban,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,1,.33333334
310015,31001502,31,banteay meanchey - urban,selected,.302193,urban,Banteay Meanchay,Banteay Meanchay,0-9,0-17,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,1,.33333334
310017,31001701,31,banteay meanchey - urban,selected,.302193,urban,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,.44444445
310017,31001702,31,banteay meanchey - urban,selected,.302193,urban,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,.44444445
310017,31001703,31,banteay meanchey - urban,selected,.302193,urban,Banteay Meanchay,Banteay Meanchay,0-9,0-17,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,.44444445
310017,31001704,31,banteay meanchey - urban,selected,.302193,urban,Banteay Meanchay,Banteay Meanchay,0-9,0-17,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,.44444445
310017,31001705,31,banteay meanchey - urban,selected,.302193,urban,Banteay Meanchay,Banteay Meanchay,0-9,0-17,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,.44444445
310018,31001801,31,banteay meanchey - urban,selected,.302193,urban,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,.3888889
310018,31001802,31,banteay meanchey - urban,selected,.302193,urban,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,.3888889
310018,31001803,31,banteay meanchey - urban,selected,.302193,urban,Banteay Meanchay,Banteay Meanchay,0-9,0-17,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,.3888889
310018,31001804,31,banteay meanchey - urban,selected,.302193,urban,Banteay Meanchay,Banteay Meanchay,0-9,0-17,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,.3888889
310018,31001805,31,banteay meanchey - urban,selected,.302193,urban,Banteay Meanchay,Banteay Meanchay,0-9,0-17,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,.3888889
310020,31002001,31,banteay meanchey - urban,selected,.302193,urban,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,.33333334
310020,31002002,31,banteay meanchey - urban,selected,.302193,urban,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,.33333334
310020,31002003,31,banteay meanchey - urban,selected,.302193,urban,Banteay Meanchay,Banteay Meanchay,10-17,0-17,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,.33333334
310020,31002004,31,banteay meanchey - urban,selected,.302193,urban,Banteay Meanchay,Banteay Meanchay,10-17,0-17,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,.33333334
310020,31002005,31,banteay meanchey - urban,selected,.302193,urban,Banteay Meanchay,Banteay Meanchay,10-17,0-17,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,.33333334
310020,31002006,31,banteay meanchey - urban,selected,.302193,urban,Banteay Meanchay,Banteay Meanchay,0-9,0-17,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,.33333334
310020,31002007,31,banteay meanchey - urban,selected,.302193,urban,Banteay Meanchay,Banteay Meanchay,0-9,0-17,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,.33333334
310021,31002101,31,banteay meanchey - urban,selected,.302193,urban,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,.44444445
310021,31002102,31,banteay meanchey - urban,selected,.302193,urban,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,.44444445
310021,31002103,31,banteay meanchey - urban,selected,.302193,urban,Banteay Meanchay,Banteay Meanchay,10-17,0-17,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,.44444445
310021,31002104,31,banteay meanchey - urban,selected,.302193,urban,Banteay Meanchay,Banteay Meanchay,10-17,0-17,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,.44444445
310024,31002401,31,banteay meanchey - urban,selected,.302193,urban,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,.22222222
310024,31002402,31,banteay meanchey - urban,selected,.302193,urban,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,.22222222
310024,31002403,31,banteay meanchey - urban,selected,.302193,urban,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,.22222222
310024,31002404,31,banteay meanchey - urban,selected,.302193,urban,Banteay Meanchay,Banteay Meanchay,10-17,0-17,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,.22222222
310024,31002405,31,banteay meanchey - urban,selected,.302193,urban,Banteay Meanchay,Banteay Meanchay,0-9,0-17,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,.22222222
310024,31002406,31,banteay meanchey - urban,selected,.302193,urban,Banteay Meanchay,Banteay Meanchay,0-9,0-17,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,.22222222
310024,31002407,31,banteay meanchey - urban,selected,.302193,urban,Banteay Meanchay,Banteay Meanchay,0-9,0-17,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,.22222222
320002,32000201,32,banteay meanchey - urban,selected,.731781,urban,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320002,32000202,32,banteay meanchey - urban,selected,.731781,urban,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320002,32000203,32,banteay meanchey - urban,selected,.731781,urban,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320003,32000301,32,banteay meanchey - urban,selected,.731781,urban,Banteay Meanchay,Banteay Meanchay,60+,18+,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,.055555556
320003,32000302,32,banteay meanchey - urban,selected,.731781,urban,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,.055555556
320003,32000303,32,banteay meanchey - urban,selected,.731781,urban,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,.055555556
320003,32000305,32,banteay meanchey - urban,selected,.731781,urban,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,.055555556
320003,32000306,32,banteay meanchey - urban,selected,.731781,urban,Banteay Meanchay,Banteay Meanchay,0-9,0-17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,.055555556
320003,32000307,32,banteay meanchey - urban,selected,.731781,urban,Banteay Meanchay,Banteay Meanchay,0-9,0-17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,.055555556
320005,32000501,32,banteay meanchey - urban,selected,.731781,urban,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,.27777779
320005,32000502,32,banteay meanchey - urban,selected,.731781,urban,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,.27777779
320005,32000503,32,banteay meanchey - urban,selected,.731781,urban,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,.27777779
320005,32000504,32,banteay meanchey - urban,selected,.731781,urban,Banteay Meanchay,Banteay Meanchay,0-9,0-17,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,.27777779
320005,32000505,32,banteay meanchey - urban,selected,.731781,urban,Banteay Meanchay,Banteay Meanchay,0-9,0-17,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,.27777779
320005,32000506,32,banteay meanchey - urban,selected,.731781,urban,Banteay Meanchay,Banteay Meanchay,0-9,0-17,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,.27777779
320006,32000601,32,banteay meanchey - urban,selected,.731781,urban,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,.11111111
320006,32000602,32,banteay meanchey - urban,selected,.731781,urban,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,.11111111
320006,32000603,32,banteay meanchey - urban,selected,.731781,urban,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,.11111111
320006,32000604,32,banteay meanchey - urban,selected,.731781,urban,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,.11111111
320006,32000605,32,banteay meanchey - urban,selected,.731781,urban,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,.11111111
320006,32000606,32,banteay meanchey - urban,selected,.731781,urban,Banteay Meanchay,Banteay Meanchay,10-17,0-17,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,.11111111
320006,32000607,32,banteay meanchey - urban,selected,.731781,urban,Banteay Meanchay,Banteay Meanchay,10-17,0-17,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,.11111111
320006,32000608,32,banteay meanchey - urban,selected,.731781,urban,Banteay Meanchay,Banteay Meanchay,10-17,0-17,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,.11111111
320008,32000801,32,banteay meanchey - urban,selected,.731781,urban,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320008,32000802,32,banteay meanchey - urban,selected,.731781,urban,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320008,32000803,32,banteay meanchey - urban,selected,.731781,urban,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320008,32000804,32,banteay meanchey - urban,selected,.731781,urban,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320008,32000805,32,banteay meanchey - urban,selected,.731781,urban,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320008,32000806,32,banteay meanchey - urban,selected,.731781,urban,Banteay Meanchay,Banteay Meanchay,0-9,0-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320008,32000807,32,banteay meanchey - urban,selected,.731781,urban,Banteay Meanchay,Banteay Meanchay,0-9,0-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320009,32000901,32,banteay meanchey - urban,selected,.731781,urban,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,.27777779
320009,32000902,32,banteay meanchey - urban,selected,.731781,urban,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,.27777779
320009,32000903,32,banteay meanchey - urban,selected,.731781,urban,Banteay Meanchay,Banteay Meanchay,0-9,0-17,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,.27777779
320009,32000904,32,banteay meanchey - urban,selected,.731781,urban,Banteay Meanchay,Banteay Meanchay,0-9,0-17,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,.27777779
320009,32000905,32,banteay meanchey - urban,selected,.731781,urban,Banteay Meanchay,Banteay Meanchay,0-9,0-17,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,.27777779
320011,32001101,32,banteay meanchey - urban,selected,.731781,urban,Banteay Meanchay,Banteay Meanchay,60+,18+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320011,32001102,32,banteay meanchey - urban,selected,.731781,urban,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320014,32001401,32,banteay meanchey - urban,selected,.731781,urban,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,.22222222
320014,32001402,32,banteay meanchey - urban,selected,.731781,urban,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,.22222222
320014,32001403,32,banteay meanchey - urban,selected,.731781,urban,Banteay Meanchay,Banteay Meanchay,0-9,0-17,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,.22222222
320014,32001404,32,banteay meanchey - urban,selected,.731781,urban,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,.22222222
320015,32001501,32,banteay meanchey - urban,selected,.731781,urban,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320015,32001502,32,banteay meanchey - urban,selected,.731781,urban,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320015,32001503,32,banteay meanchey - urban,selected,.731781,urban,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320015,32001504,32,banteay meanchey - urban,selected,.731781,urban,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320015,32001505,32,banteay meanchey - urban,selected,.731781,urban,Banteay Meanchay,Banteay Meanchay,10-17,0-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320015,32001506,32,banteay meanchey - urban,selected,.731781,urban,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320017,32001701,32,banteay meanchey - urban,selected,.731781,urban,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,.22222222
320017,32001702,32,banteay meanchey - urban,selected,.731781,urban,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,.22222222
320017,32001703,32,banteay meanchey - urban,selected,.731781,urban,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,.22222222
320017,32001704,32,banteay meanchey - urban,selected,.731781,urban,Banteay Meanchay,Banteay Meanchay,10-17,0-17,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,.22222222
320017,32001705,32,banteay meanchey - urban,selected,.731781,urban,Banteay Meanchay,Banteay Meanchay,0-9,0-17,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,.22222222
320018,32001801,32,banteay meanchey - urban,selected,.731781,urban,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,.055555556
320020,32002001,32,banteay meanchey - urban,selected,.731781,urban,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.16666667
320020,32002002,32,banteay meanchey - urban,selected,.731781,urban,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.16666667
320020,32002003,32,banteay meanchey - urban,selected,.731781,urban,Banteay Meanchay,Banteay Meanchay,10-17,0-17,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.16666667
320020,32002004,32,banteay meanchey - urban,selected,.731781,urban,Banteay Meanchay,Banteay Meanchay,10-17,0-17,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.16666667
320020,32002005,32,banteay meanchey - urban,selected,.731781,urban,Banteay Meanchay,Banteay Meanchay,0-9,0-17,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.16666667
