hh_id,ind_id,psu,strata,subsample,weight,area,region,region_01,agec4,agec2,d_cm,d_nutr,d_satt,d_educ,d_elct,d_wtr,d_sani,d_hsg,d_ckfl,d_asst,d_cm_01,d_nutr_01,d_satt_01,d_educ_01,d_elct_01,d_wtr_01,d_sani_01,d_hsg_01,d_ckfl_01,d_asst_01,mpi
10030,1003004,1,1,1,.940228,urban,Banteay Meanchay,Banteay Meanchay,0-9,0-17,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,.3888889
10030,1003005,1,1,1,.940228,urban,Banteay Meanchay,Banteay Meanchay,10-17,0-17,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,.3888889
10030,1003006,1,1,1,.940228,urban,Banteay Meanchay,Banteay Meanchay,0-9,0-17,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,.3888889
20002,2000201,2,2,1,.915864,rural,Banteay Meanchay,Banteay Meanchay,60+,18+,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,.22222222
20002,2000202,2,2,1,.915864,rural,Banteay Meanchay,Banteay Meanchay,60+,18+,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,.22222222
20002,2000203,2,2,1,.915864,rural,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,.22222222
20004,2000401,2,2,1,.915864,rural,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,.22222222
20004,2000402,2,2,1,.915864,rural,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,.22222222
20004,2000403,2,2,1,.915864,rural,Banteay Meanchay,Banteay Meanchay,10-17,0-17,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,.22222222
20004,2000404,2,2,1,.915864,rural,Banteay Meanchay,Banteay Meanchay,0-9,0-17,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,.22222222
20004,2000405,2,2,1,.915864,rural,Banteay Meanchay,Banteay Meanchay,0-9,0-17,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,.22222222
20004,2000406,2,2,1,.915864,rural,Banteay Meanchay,Banteay Meanchay,0-9,0-17,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,.22222222
20006,2000601,2,2,1,.915864,rural,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,.055555556
20006,2000602,2,2,1,.915864,rural,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,.055555556
20006,2000603,2,2,1,.915864,rural,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,.055555556
20006,2000604,2,2,1,.915864,rural,Banteay Meanchay,Banteay Meanchay,0-9,0-17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,.055555556
20006,2000605,2,2,1,.915864,rural,Banteay Meanchay,Banteay Meanchay,0-9,0-17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,.055555556
20008,2000801,2,2,1,.915864,rural,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,.11111111
20008,2000802,2,2,1,.915864,rural,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,.11111111
20008,2000803,2,2,1,.915864,rural,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,.11111111
20010,2001001,2,2,1,.915864,rural,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,.11111111
20010,2001002,2,2,1,.915864,rural,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,.11111111
20010,2001003,2,2,1,.915864,rural,Banteay Meanchay,Banteay Meanchay,0-9,0-17,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,.11111111
20012,2001201,2,2,1,.915864,rural,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20012,2001202,2,2,1,.915864,rural,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20012,2001203,2,2,1,.915864,rural,Banteay Meanchay,Banteay Meanchay,10-17,0-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20012,2001204,2,2,1,.915864,rural,Banteay Meanchay,Banteay Meanchay,0-9,0-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20014,2001401,2,2,1,.915864,rural,Banteay Meanchay,Banteay Meanchay,10-17,0-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20016,2001601,2,2,1,.915864,rural,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,.055555556
20016,2001602,2,2,1,.915864,rural,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,.055555556
20016,2001603,2,2,1,.915864,rural,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,.055555556
20016,2001604,2,2,1,.915864,rural,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,.055555556
20016,2001605,2,2,1,.915864,rural,Banteay Meanchay,Banteay Meanchay,10-17,0-17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,.055555556
20016,2001606,2,2,1,.915864,rural,Banteay Meanchay,Banteay Meanchay,0-9,0-17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,.055555556
20018,2001801,2,2,1,.915864,rural,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20018,2001802,2,2,1,.915864,rural,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20018,2001803,2,2,1,.915864,rural,Banteay Meanchay,Banteay Meanchay,10-17,0-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20018,2001804,2,2,1,.915864,rural,Banteay Meanchay,Banteay Meanchay,10-17,0-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20018,2001805,2,2,1,.915864,rural,Banteay Meanchay,Banteay Meanchay,0-9,0-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20022,2002201,2,2,1,.915864,rural,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,.055555556
20022,2002202,2,2,1,.915864,rural,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,.055555556
20022,2002203,2,2,1,.915864,rural,Banteay Meanchay,Banteay Meanchay,10-17,0-17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,.055555556
20022,2002204,2,2,1,.915864,rural,Banteay Meanchay,Banteay Meanchay,10-17,0-17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,.055555556
20022,2002205,2,2,1,.915864,rural,Banteay Meanchay,Banteay Meanchay,0-9,0-17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,.055555556
20024,2002401,2,2,1,.915864,rural,Banteay Meanchay,Banteay Meanchay,60+,18+,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,.055555556
20024,2002402,2,2,1,.915864,rural,Banteay Meanchay,Banteay Meanchay,60+,18+,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,.055555556
20026,2002601,2,2,1,.915864,rural,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,,0,0,0,0,1,0,1,0,0,,0,0,0,0,1,0,1,0,
20026,2002602,2,2,1,.915864,rural,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,,0,0,0,0,1,0,1,0,0,,0,0,0,0,1,0,1,0,
20026,2002603,2,2,1,.915864,rural,Banteay Meanchay,Banteay Meanchay,10-17,0-17,0,,0,0,0,0,1,0,1,0,0,,0,0,0,0,1,0,1,0,
20026,2002604,2,2,1,.915864,rural,Banteay Meanchay,Banteay Meanchay,10-17,0-17,0,,0,0,0,0,1,0,1,0,0,,0,0,0,0,1,0,1,0,
20026,2002605,2,2,1,.915864,rural,Banteay Meanchay,Banteay Meanchay,0-9,0-17,0,,0,0,0,0,1,0,1,0,0,,0,0,0,0,1,0,1,0,
20030,2003001,2,2,1,.915864,rural,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,.22222222
20030,2003002,2,2,1,.915864,rural,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,.22222222
20030,2003003,2,2,1,.915864,rural,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,.22222222
20030,2003004,2,2,1,.915864,rural,Banteay Meanchay,Banteay Meanchay,10-17,0-17,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,.22222222
20030,2003005,2,2,1,.915864,rural,Banteay Meanchay,Banteay Meanchay,10-17,0-17,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,.22222222
30002,3000201,3,1,1,1.287981,urban,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,.27777779
30002,3000202,3,1,1,1.287981,urban,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,.27777779
30002,3000203,3,1,1,1.287981,urban,Banteay Meanchay,Banteay Meanchay,0-9,0-17,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,.27777779
30002,3000204,3,1,1,1.287981,urban,Banteay Meanchay,Banteay Meanchay,0-9,0-17,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,.27777779
30004,3000401,3,1,1,1.287981,urban,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,.11111111
30004,3000402,3,1,1,1.287981,urban,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,.11111111
30004,3000403,3,1,1,1.287981,urban,Banteay Meanchay,Banteay Meanchay,0-9,0-17,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,.11111111
30004,3000404,3,1,1,1.287981,urban,Banteay Meanchay,Banteay Meanchay,0-9,0-17,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,.11111111
30006,3000601,3,1,1,1.287981,urban,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,.22222222
30006,3000602,3,1,1,1.287981,urban,Banteay Meanchay,Banteay Meanchay,18-59,18+,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,.22222222
